row,column,layer,node,Reach,Stage,Bottom,Conductanc,Conc,Width,Length,Thickness,K
"39","111","1","0","0",16.491000,16.123000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"31","111","1","0","0",16.554000,14.990000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"32","110","1","0","0",16.553000,15.551000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"24","118","1","0","0",16.563000,16.097000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"37","115","1","0","0",16.752000,16.714000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"38","115","1","0","0",16.752000,16.714000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"38","116","1","0","0",16.752000,16.714000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"40","115","1","0","0",16.752000,15.744000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"41","114","1","0","0",16.752000,15.744000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"41","115","1","0","0",16.752000,15.744000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"41","111","1","0","0",16.490000,16.444000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"41","112","1","0","0",16.490000,16.444000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"42","111","1","0","0",16.490000,16.444000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"39","115","1","0","0",16.752000,16.048000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"35","118","1","0","0",16.752000,16.134000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"34","121","1","0","0",16.752000,16.573000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"36","119","1","0","0",16.752000,16.334000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"27","119","1","0","0",16.563000,16.268000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"28","118","1","0","0",16.563000,16.268000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"25","130","1","0","0",16.752000,15.480000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"23","130","1","0","0",16.752000,15.570000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"24","130","1","0","0",16.752000,15.570000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"25","126","1","0","0",16.752000,16.551000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"14","114","1","0","0",16.563000,15.387000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"15","118","1","0","0",16.563000,16.274000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"2","110","1","0","0",16.575000,16.305000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"3","110","1","0","0",16.575000,16.305000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"38","111","1","0","0",16.491000,16.188000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"28","124","1","0","0",16.752000,16.442000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"29","124","1","0","0",16.752000,16.442000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"30","126","1","0","0",16.752000,16.254000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"30","127","1","0","0",16.752000,16.254000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"27","128","1","0","0",16.752000,16.417000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"26","131","1","0","0",16.752000,16.261000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"26","132","1","0","0",16.752000,16.261000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"27","131","1","0","0",16.752000,16.261000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"27","132","1","0","0",16.752000,16.261000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"27","127","1","0","0",16.752000,16.685000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"30","125","1","0","0",16.752000,15.852000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"59","17","1","0","0",16.173000,15.891000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"59","16","1","0","0",16.173000,16.022000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"58","15","1","0","0",16.173000,16.115000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"57","17","1","0","0",16.173000,15.520000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"77","93","1","0","0",16.348000,15.321000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"78","91","1","0","0",16.344000,15.185000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"79","91","1","0","0",16.344000,15.185000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"81","81","1","0","0",16.337000,15.302000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"80","81","1","0","0",16.337000,15.261000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"79","81","1","0","0",16.337000,15.589000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"79","82","1","0","0",16.337000,15.589000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"80","82","1","0","0",16.337000,15.589000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"109","46","1","0","0",16.236000,14.925000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"109","48","1","0","0",16.236000,14.402000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"106","48","1","0","0",16.236000,16.117000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"105","47","1","0","0",16.236000,15.469000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"105","45","1","0","0",16.236000,15.822000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"106","45","1","0","0",16.236000,15.822000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"107","51","1","0","0",16.236000,16.183000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"107","52","1","0","0",16.236000,16.183000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","50","1","0","0",16.236000,13.599000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","51","1","0","0",16.236000,13.599000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"102","50","1","0","0",16.236000,13.599000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"102","51","1","0","0",16.236000,13.599000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"104","55","1","0","0",16.236000,14.670000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"105","54","1","0","0",16.236000,14.670000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","53","1","0","0",16.236000,13.813000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","54","1","0","0",16.236000,13.813000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"102","53","1","0","0",16.236000,13.813000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"102","54","1","0","0",16.236000,13.813000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"103","48","1","0","0",16.236000,13.668000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"104","45","1","0","0",16.236000,13.687000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","49","1","0","0",16.236000,14.174000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","49","1","0","0",16.236000,14.174000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","47","1","0","0",16.236000,15.614000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","48","1","0","0",16.236000,15.614000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","47","1","0","0",16.236000,15.614000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","48","1","0","0",16.236000,15.614000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"104","43","1","0","0",16.236000,14.466000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"104","42","1","0","0",16.236000,14.536000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","43","1","0","0",16.236000,14.570000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"102","44","1","0","0",16.236000,14.570000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"105","42","1","0","0",16.236000,15.378000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"107","43","1","0","0",16.236000,16.132000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","48","1","0","0",16.236000,14.566000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","45","1","0","0",16.236000,14.918000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","46","1","0","0",16.236000,14.918000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","45","1","0","0",16.236000,14.918000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","40","1","0","0",16.236000,14.882000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","38","1","0","0",16.236000,14.872000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","39","1","0","0",16.236000,14.872000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"102","40","1","0","0",16.236000,14.391000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","42","1","0","0",16.236000,14.815000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","43","1","0","0",16.236000,15.267000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","44","1","0","0",16.236000,14.791000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","45","1","0","0",16.236000,14.428000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","45","1","0","0",16.236000,14.428000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","45","1","0","0",16.236000,14.925000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","46","1","0","0",16.236000,14.925000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","42","1","0","0",16.236000,14.755000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","42","1","0","0",16.236000,14.755000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","42","1","0","0",16.236000,15.102000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","43","1","0","0",16.236000,15.102000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","44","1","0","0",16.236000,15.024000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","46","1","0","0",16.236000,14.477000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","38","1","0","0",16.236000,15.470000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"92","47","1","0","0",16.236000,15.627000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","46","1","0","0",16.236000,15.327000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","47","1","0","0",16.236000,14.905000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","36","1","0","0",16.236000,15.450000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","37","1","0","0",16.236000,15.450000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","36","1","0","0",16.236000,15.450000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","37","1","0","0",16.236000,15.450000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","36","1","0","0",16.237000,15.727000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","38","1","0","0",16.237000,15.625000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","47","1","0","0",16.236000,15.881000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"90","48","1","0","0",16.236000,15.714000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"90","49","1","0","0",16.236000,15.714000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"91","48","1","0","0",16.236000,15.714000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"91","49","1","0","0",16.236000,15.714000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"91","47","1","0","0",16.236000,15.091000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"93","45","1","0","0",16.236000,14.572000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"93","46","1","0","0",16.236000,14.572000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"91","46","1","0","0",16.236000,15.974000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"90","42","1","0","0",16.236000,14.644000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"91","41","1","0","0",16.236000,14.644000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"92","46","1","0","0",16.236000,15.663000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"93","44","1","0","0",16.236000,14.321000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"92","45","1","0","0",16.236000,14.541000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"92","44","1","0","0",16.236000,14.217000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","41","1","0","0",16.236000,15.436000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"90","44","1","0","0",16.236000,14.919000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"91","44","1","0","0",16.236000,14.919000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"91","45","1","0","0",16.236000,14.919000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"92","41","1","0","0",16.236000,15.461000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"93","42","1","0","0",16.236000,15.461000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"78","36","1","0","0",16.254000,15.561000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"75","41","1","0","0",16.257000,15.594000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"75","42","1","0","0",16.257000,15.594000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"76","38","1","0","0",16.256000,16.019000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"76","39","1","0","0",16.256000,16.019000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"77","39","1","0","0",16.256000,16.019000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"78","37","1","0","0",16.253000,16.016000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"79","36","1","0","0",16.253000,16.016000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"79","37","1","0","0",16.253000,16.016000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"81","34","1","0","0",16.253000,15.444000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"82","34","1","0","0",16.253000,15.444000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"85","40","1","0","0",16.236000,14.863000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"83","34","1","0","0",16.253000,16.197000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"83","35","1","0","0",16.253000,16.197000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"85","36","1","0","0",16.236000,15.962000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"85","37","1","0","0",16.236000,15.962000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"86","36","1","0","0",16.236000,15.962000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"86","37","1","0","0",16.236000,15.962000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"88","34","1","0","0",16.237000,16.133000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"89","34","1","0","0",16.237000,16.133000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"89","35","1","0","0",16.237000,16.133000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"88","35","1","0","0",16.237000,16.086000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"89","36","1","0","0",16.237000,16.086000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"84","34","1","0","0",16.252000,16.101000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"85","34","1","0","0",16.252000,16.101000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"82","37","1","0","0",16.236000,16.080000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"82","38","1","0","0",16.236000,16.080000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"83","37","1","0","0",16.236000,16.080000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"83","38","1","0","0",16.236000,16.080000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"87","37","1","0","0",16.236000,15.972000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"85","39","1","0","0",16.236000,15.340000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"112","47","1","0","0",16.236000,15.837000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"110","49","1","0","0",16.236000,13.846000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"111","49","1","0","0",16.236000,13.846000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"109","52","1","0","0",16.236000,13.723000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"109","53","1","0","0",16.236000,13.949000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"107","54","1","0","0",16.236000,15.339000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"107","55","1","0","0",16.236000,15.339000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"108","52","1","0","0",16.236000,15.685000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"108","53","1","0","0",16.236000,15.685000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"106","53","1","0","0",16.236000,15.673000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"106","54","1","0","0",16.236000,15.673000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"107","53","1","0","0",16.236000,15.673000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"110","54","1","0","0",16.236000,14.161000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"107","56","1","0","0",16.236000,14.593000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"109","54","1","0","0",16.236000,14.058000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"109","56","1","0","0",16.236000,15.351000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"109","57","1","0","0",16.236000,15.351000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"107","57","1","0","0",16.236000,16.060000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"107","58","1","0","0",16.236000,16.060000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"105","57","1","0","0",16.236000,15.831000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"105","58","1","0","0",16.236000,15.831000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"106","57","1","0","0",16.236000,15.831000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"106","58","1","0","0",16.236000,15.831000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"104","57","1","0","0",16.236000,15.110000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"104","58","1","0","0",16.236000,15.110000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"103","54","1","0","0",16.236000,13.527000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"103","55","1","0","0",16.236000,13.527000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","28","1","0","0",16.204000,15.121000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","28","1","0","0",16.204000,15.121000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","30","1","0","0",16.204000,16.173000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","29","1","0","0",16.204000,15.576000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","28","1","0","0",16.204000,15.766000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"6","82","1","0","0",16.592000,14.850000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"62","75","1","0","0",16.359000,16.185000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"59","72","1","0","0",16.359000,16.301000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"59","73","1","0","0",16.359000,16.301000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"60","72","1","0","0",16.359000,16.301000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"58","73","1","0","0",16.359000,16.274000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"58","74","1","0","0",16.359000,16.274000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"59","74","1","0","0",16.359000,16.274000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"58","75","1","0","0",16.359000,16.225000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"59","75","1","0","0",16.359000,16.284000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"61","75","1","0","0",16.359000,16.234000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","46","1","0","0",16.236000,14.447000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","47","1","0","0",16.236000,14.447000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","48","1","0","0",16.236000,14.447000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"86","42","1","0","0",16.236000,16.102000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"91","13","1","0","0",16.121000,15.273000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","18","1","0","0",16.185000,16.073000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","19","1","0","0",16.185000,16.073000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"91","19","1","0","0",16.185000,14.500000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"91","20","1","0","0",16.185000,14.500000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"40","25","1","0","0",16.236000,16.194000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"65","18","1","0","0",16.173000,15.341000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"67","18","1","0","0",16.173000,16.140000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"38","30","1","0","0",16.238000,16.028000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","84","1","0","0",16.519000,16.447000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","85","1","0","0",16.519000,16.447000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","84","1","0","0",16.519000,16.447000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","85","1","0","0",16.519000,16.447000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","86","1","0","0",16.519000,16.125000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","89","1","0","0",16.519000,15.741000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"22","89","1","0","0",16.519000,15.741000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","89","1","0","0",16.519000,15.820000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","89","1","0","0",16.519000,15.820000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","91","1","0","0",16.519000,16.408000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","91","1","0","0",16.519000,16.408000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"6","144","1","0","0",16.796000,16.556000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"53","28","1","0","0",16.173000,15.729000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"54","31","1","0","0",16.173000,14.365000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"54","32","1","0","0",16.173000,15.059000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"1","81","1","0","0",16.592000,14.682000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"8","143","1","0","0",16.796000,16.645000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"10","142","1","0","0",16.794000,16.141000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"10","96","1","0","0",16.592000,15.774000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"9","96","1","0","0",16.592000,15.921000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"26","126","1","0","0",16.752000,16.520000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"24","127","1","0","0",16.752000,16.256000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"79","90","1","0","0",16.341000,15.629000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"80","90","1","0","0",16.338000,14.956000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"81","90","1","0","0",16.338000,14.956000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"107","49","1","0","0",16.236000,15.794000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"70","21","1","0","0",16.173000,15.920000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"69","22","1","0","0",16.173000,14.776000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"107","8","1","0","0",16.105000,15.080000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"52","26","1","0","0",16.173000,15.872000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"52","27","1","0","0",16.173000,15.872000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"64","107","1","0","0",16.432000,15.805000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"74","72","1","0","0",16.337000,16.301000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"74","73","1","0","0",16.337000,16.301000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"128","3","1","0","0",16.008000,15.525000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"129","3","1","0","0",16.008000,15.783000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"69","15","1","0","0",16.173000,15.759000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"67","15","1","0","0",15.902000,15.568000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"68","15","1","0","0",15.902000,15.568000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"69","25","1","0","0",16.173000,16.122000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"69","26","1","0","0",16.173000,16.122000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"70","25","1","0","0",16.173000,16.097000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"71","25","1","0","0",16.173000,16.097000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"74","25","1","0","0",16.173000,15.998000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"74","26","1","0","0",16.173000,15.998000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"77","26","1","0","0",16.173000,15.973000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"9","99","1","0","0",16.592000,16.380000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"26","141","1","0","0",16.754000,16.028000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"24","145","1","0","0",16.754000,16.224000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"24","146","1","0","0",16.754000,16.437000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"26","146","1","0","0",16.754000,16.130000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
